team,o_effect,o_sd,d_effect,d_sd,net_effect
Tajikistan,-0.08842328585316594,0.12661883883056826,-0.008766722182518123,0.12892322256833896,-0.07965656367064783
Tamil Eelam,-0.2719698068527056,0.24954478409100808,0.7662923910926502,0.2382314792374363,-1.038262197945356
Tanzania,-0.13022040177445618,0.12066849299895833,-0.09258060133195688,0.1105248022895206,-0.0376398004424993
Thailand,0.032420040182282395,0.0991916506548912,-0.07561033101089835,0.11052471208672708,0.10803037119318075
Tibet,-0.3445405292859191,0.38383590621580754,0.8747745100220728,0.277592608418332,-1.219315039307992
Timor-Leste,-0.8342132820695939,0.1986426811138135,1.2061182267636965,0.12446275153571774,-2.0403315088332903
Togo,0.030969137180021544,0.13058012682144038,-0.19536583647884284,0.11954576242678526,0.22633497365886437
Tonga,-0.9792223820509187,0.27072394670874617,1.411811221217096,0.17677053642695534,-2.3910336032680144
Trinidad and Tobago,0.13962708181083666,0.09804445813154286,-0.15078715379848642,0.10044616299599972,0.2904142356093231
Tunisia,0.48335097397969257,0.09251094268544997,-0.6416606935971134,0.11180819381968941,1.125011667576806
Turkey,0.6384431193423155,0.0916340435028742,-0.5623359735857562,0.10460430064040327,1.2007790929280717
Turkmenistan,-0.09162584506982847,0.15021911812651806,0.1775686817142642,0.1424985978903118,-0.26919452678409267
Turks and Caicos Islands,-0.7389289831549335,0.20826677668799182,1.6540119800272621,0.13404396915240388,-2.3929409631821956
Tuvalu,-0.7145293376030494,0.26417643390119866,1.5259762117655438,0.14808837196875302,-2.240505549368593
Two Sicilies,-0.11543356134556833,0.48126441429171307,0.027378889917086452,0.5199986442182153,-0.1428124512626548
Uganda,0.018089796402159117,0.10516843161051859,-0.4932396778110065,0.1173488991836756,0.5113294742131657
Ukraine,0.5633164310995189,0.1003461843332567,-0.7246492863447549,0.11450209383872982,1.2879657174442738
United Arab Emirates,0.28195292651212145,0.0898783525614037,-0.27831997812799014,0.10027881282627515,0.5602729046401116
United Koreans in Japan,-0.373978508918109,0.32204502465732215,-0.3613410747200657,0.3642882222765437,-0.012637434198043307
United States,0.6952178654869688,0.07972389643939835,-0.7433181688914887,0.10129934987540214,1.4385360343784575
United States Virgin Islands,-1.3038337959628716,0.23425292268437178,1.2485990582748696,0.13671370922272216,-2.5524328542377415
Uruguay,0.8895462482601392,0.09595826069960932,-0.9221455855924195,0.1105905868680065,1.8116918338525587
Uzbekistan,0.36877940705684764,0.09811038525304429,-0.4372687390512221,0.11744587758773357,0.8060481461080697
Vanuatu,0.07723040235592121,0.1543307613258426,0.26236893886705487,0.18247348953632864,-0.18513853651113366
Vatican City,-0.5781403962077729,0.4369259467361362,0.45050042960969283,0.4853846022230078,-1.0286408258174657
Venezuela,0.5248490857820803,0.1131607765826801,-0.5470038339140043,0.09963815455943602,1.0718529196960846
Vietnam,-0.0033034496768579,0.11001723619349008,-0.015042047503651379,0.12329549774066885,0.011738597826793479
Wales,0.36877946191474076,0.11596892251711172,-0.7223283500813871,0.11716330706326207,1.0911078119961277
Wallis Islands and Futuna,-0.13430695857512365,0.4791305688215042,0.6195237526771888,0.5732664105504108,-0.7538307112523125
Western Armenia,0.237172385961309,0.24389826724929126,-0.227562517299286,0.2941981426641319,0.46473490326059497
Western Australia,-0.005130135113866106,0.5294915746587714,-0.001508039971442419,0.6747436948728647,-0.003622095142423687
Western Isles,-0.32822520797489246,0.26731003775721496,0.6232731059791077,0.22097710778172358,-0.9514983139540001
Western Sahara,-0.17249122224477467,0.3879198403250493,0.4800345564111485,0.450457349762372,-0.6525257786559232
Yemen,-0.48050313730705785,0.16549021709281236,0.23627414144605147,0.1125099244792897,-0.7167772787531093
Yemen DPR,-0.008899236343020717,0.5196754098391376,0.056005285933068555,0.6338498843743263,-0.06490452227608927
Ynys Môn,0.04214021338073321,0.2128013896194055,0.13994662366585572,0.24382093117732198,-0.09780641028512252
Yorkshire,0.4084295595993893,0.2736774601599766,0.13279125116314677,0.377752911873862,0.27563830843624254
Yoruba Nation,-0.23570413563740872,0.4498310511121665,0.05712461917366036,0.5335161624746946,-0.29282875481106907
Yugoslavia,0.3228751770089038,0.44353840431611513,-0.41741922271338905,0.438485703890604,0.7402943997222928
Zambia,0.2272447948379333,0.096543765321998265,-0.3330812716169791,0.10258844087482395,0.5603260664549123
Zanzibar,0.05111605294931117,0.20691697121682098,0.011879475437521525,0.2124700639747538,0.03923657751178965
Zimbabwe,0.09329345445432669,0.11147670257439771,-0.2709636603091242,0.11944990352701645,0.3642571147634509
